,post_time,title,content,label
5133,2021-10-06,[情報] 110年10月06日信用交易統計,"1. 標題：110年10月06日信用交易統計 2. 來源：臺灣證券交易所、證券櫃檯買賣中心 (公司名、網站名) 3. 網址：https://reurl.cc/E2xlzv https://reurl.cc/V3AOXA (請善用縮網址工具) 4. 內文：  110年10月06日信用交易統計  項目                  買進        賣出  現金(券)償還      前日餘額     今日餘額 融資(交易單位)     270,109     231,492         8,555     8,674,107    8,704,169 融券(交易單位)      44,821      62,700         5,220       545,196      557,855 融資金額(仟元)   8,632,190   8,455,578       526,057   251,601,492  251,252,047  https://i.imgur.com/m0ZoOGR.jpg  資減    3.49   億 券增  12,659   張 ================================== 00632R元大台灣50反1 資增   4,195   張 券增      13   張 ================================== 航運 2609陽明 資減   1,088   張 券增   1,226   張  2603長榮 資減   4,258   張 券增   4,277   張  2615萬海 資增     366   張 券減     142   張  2605裕民 資增     118   張 券增      99   張 ================================== 面板 6116彩晶 資減     477   張 券增     866   張  2409友達 資增   4,719   張 券減   1,329   張  3481群創 資增   2,400   張 券減   1,063   張 ================================== 大哥二哥 2330台積電 資增     322   張 券增      40   張  2303聯電 資增   2,187   張 券增     977   張 ================================== 9958世紀鋼 資增   1,041   張 券增       6   張  1711永光 資增   1,105   張 券增   2,062   張(券資比38%)  3189景碩 資增   1,148   張 券減     514   張(券資比39%)  2371大同 資增   4,624   張 券增     946   張  2317鴻海 資增   1,039   張 券增      77   張 ================================== 櫃買信用交易統計  資增    1.46   億 券增   1,962   張  6411晶焱 資增   1,097   張 券減     216   張  1785光洋科 資增   1,383   張 券增      99   張  6104創惟 資增   1,020   張 券減     746   張  6182合晶 資增   1,269   張 券減      33   張  註：資券增減張數為當日買賣差，融券增加1張不代表當日只有1個人放空  -- ",跌
5134,2021-10-06,[新聞] 水手進退兩難 陽明、長榮股價破底為哪樁,原文標題：水手們進退兩難》陽明、長榮跌破百元　獲利亮眼、股價破底為哪樁？專家看貨櫃三雄未 來走勢 原文連結：https://www.cmmedia.com.tw/home/articles/30172 發布時間：段詩潔 2021-10-06 17:39 原文內容： 貨櫃三雄股價在連吞兩根跌停後，昨(5)日隨大盤急拉似乎出現一線生機，但今天(6)隨即 又下跌超過5%，坐在船上的水手們簡直是如坐針氈，真是折磨死人了！  貨櫃三雄的獲利十分亮眼，相信在市場上的投資人都已經耳熟能詳了，針對近來運價下跌 的消息，分析師也表示不少都是假消息。  全球貨櫃航運景氣依然強勁  分析師表示，運價分為航商報價與貨代報價，可以想成電影院(航商)與黃牛(貨代)，看電 影的人潮洶湧，電影院很快賣光電影票，但是電影開映前，黃牛手上還有先前喊出天價的 電影票，所以立刻大降價出清，但電影商根本不受影響。  分析師表示，9月到隔年3月是1;35運價季節性下滑的時間，過去十一長假前一週SCFI運價表現 ，2017至2019年分別是下滑2.7%、2.2%、1.5%，這次還有中國大規模限電停產，只下滑 0.64%，顯示全球貨櫃航運景氣依然強勁。美國9月製造業ISM客戶端存貨指數在20多年新 低，預期補庫存至少可延續到2022年底至2023年底。  種種跡象都顯示全球貨櫃航運景氣依然強勁，但貨櫃三雄股價卻欲振乏力，連像樣的反彈 都看不到，到底怎麼回事？  黎方國：區間震盪行情，來回操作賺差價  統一投顧董事長黎方國認為，先前運價利多，貨櫃股股價不漲，就看看利空測試，股價是 否有支撐。受到限電的影響，中國廠商出貨動能減緩，所以運價短期修正。不過目前整個 港口運力、缺櫃還是無法解決，運價之後還是會漲。  貨櫃股利多利空雜陳，利多包括基本面很好，運價上漲，本益比很低，技術面已經開始築 底；利空則有籌碼太亂，融資餘額太高，當沖被列入警示，市場人氣退潮。  因此，短期來說，貨櫃三雄股價應該就是區間震盪行情，來回操作賺差價；長線來說，等 到9月營收公布，會有第3季財報的利多，而且如果到第四季仍然塞港，運價報價仍然上漲 ，法人才會再進場布局。真正要有大行情，還是要等到第4季。  杜金龍：中國限電政策及未來獲利仍有變數，空方佔上風  資深台股分析師杜金龍則認為，第一、貨櫃三雄的漲幅都是以數十倍計，從各家券商研究 報告來看，不少都預估今年EPS可賺40元，也有預估今年可賺40元、明年還能更高的，但 也有預估今年可賺40元，明年可賺20幾元的，但後年幾乎獲利都是大幅下滑、剩下賺20幾 元。未來的獲利讓人有疑慮。  第二、中國限電，萬一從之前的製造工廠，不再生產那麼多，貨運的需求也不會那麼大， 中國政策是短期還是長期？仍是一個變數。  第三、從籌碼面來看，每天都有5千到6千張，感覺是做空的一批人，專門砍貨櫃三雄尾盤 ，昨天大盤漲、外資有買，也是尾盤砍最低，今天也是。顯然有一批人認為，大盤快破年 線，台積電也碰到年線，面板已經破年線，但貨櫃三雄股價距離年線仍然還有一段空間， 「很有肉」，這些人就在做長空。  目前貨櫃三雄已經不再反映利多，而是空方暫時佔上風，讓融資斷頭賣壓洗乾淨以後，才 有反彈空間。可以看到股價都收在最低，跟以前倒過來，以前大盤跌，貨櫃三雄都是留下 影線收最高；現在大盤跌，都收當天最低價，不管三大法人有沒有買，只能短打。  畢竟貨櫃三雄的EPS不能用一般的想法去看，例如台積電EPS是很穩定的，但像陽明以前都 還是虧錢的，明年、後年獲利可能還有變化。那麼貨櫃三雄有沒有機會反彈？杜金龍認為 ，會隨著大盤反彈而反彈，但破年線的機率也不小。  心得/評論： 文很長 基本上就是在說現在航運要空還很有肉 空軍每天都肆無忌憚的轟炸 各位多蛙們，準備好迎接明天墊丙賣壓帶來的大波浪了嗎?  -- ,跌
5135,2021-10-06,[情報] 1006 處置股票與注意股票統計分析,處置股票與注意股票統計分析  計算日期：110/10/06  今日共1檔處置、1檔聽牌、36檔近期有風險    10/06 公告處置  股票       漲跌    分盤  天數  期間         今日注意 ---------  ------  ----  ----  -----------  -------- 4944 兆遠  -7.22%  10分  10天  10/07-10/21  [1]   處置中股票  股票            漲跌    分盤  期間 --------------  ------  ----  ----------- 4944 兆遠       -7.22%  10分  10/07-10/21 4141 龍燈-KY    9.93%   5分   10/04-10/18 5321 美而快     -3.21%  20分  10/04-10/20 6259 百徽       -1.83%  5分   10/01-10/15 3085 新零售     9.91%   60分  09/30-10/14 4903 聯光通     -4.46%  10分  09/29-10/13 8121 越峰       -3.25%  20分  09/24-10/07 9105 泰金寶-DR  -1.23%  20分  09/24-10/07 3141 晶宏       3.51%   5分   09/24-10/07   近期可能處置  股票                漲跌    最快可能處置  條件別  分盤  天數  今日注意 ------------------  ------  ------------  ------  ----  ----  -------- 4192 杏國           -6.43%  1個交易日後   價      5分   10天 4141 龍燈-KY        9.93%   2個交易日後   價      20分  10天  [1、2] 8121 越峰           -3.25%  2個交易日後   價      20分  10天  [1] 6259 百徽           -1.83%  2個交易日後   價      20分  10天  [1] 6747 亨泰光         9.98%   2個交易日後   價      5分   10天  [1] 6419 京晨科         9.02%   3個交易日後   價      20分  10天 3085 新零售         9.91%   3個交易日後   價      20分  10天 2615 萬海           -6.65%  3個交易日後   價      5分   10天  [13] 1584 精剛           -1.64%  3個交易日後   價      5分   10天  [13] 6547 高端疫苗       -0.88%  3個交易日後   價      5分   10天 3081 聯亞           -7.6%   3個交易日後   價      5分   10天 6126 信音           -2.69%  3個交易日後   價、量  5分   10天 6446 藥華藥         -8.03%  3個交易日後   價      5分   10天  [5] 6227 茂綸           -4.17%  3個交易日後   價      5分   10天 3162 精確           -3.54%  3個交易日後   價      5分   10天 5438 東友           -2.82%  3個交易日後   價      5分   10天 3701 大眾控         9.89%   4個交易日後           20分  10天 3232 昱捷           7.05%   5個交易日後   價      20分  10天  [10] 5321 美而快         -3.21%  5個交易日後   量      20分  10天 9105 泰金寶-DR      -1.23%  5個交易日後   價      20分  10天 2603 長榮           -5.05%  5個交易日後   價、量  5分   10天 2609 陽明           -5.8%   5個交易日後   價、量  5分   10天 6104 創惟           -9.2%   5個交易日後   價、量  5分   10天  [13] 3708 上緯投控       8.46%   5個交易日後   價、量  5分   10天 2351 順德           0.37%   5個交易日後   價、量  5分   10天 1305 華夏           -2.55%  5個交易日後           5分   10天 3228 金麗科         -1.86%  5個交易日後   量      5分   10天 1736 喬山           -4.39%  5個交易日後   價、量  5分   10天 5210 寶碩           -9.89%  5個交易日後   價      5分   10天 3564 其陽           9.83%   5個交易日後   價、量  5分   10天 4171 瑞基           -2.84%  5個交易日後   價、量  5分   10天 8011 台通           -4.45%  5個交易日後   價、量  5分   10天 9188 精熙-DR        0.34%   5個交易日後   價      5分   10天 911868 同方友友-DR  -1.57%  5個交易日後   價      5分   10天 2424 隴華           -7.54%  5個交易日後   價、量  5分   10天 5205 中茂           -3.57%  5個交易日後   價、量  5分   10天   近期無處置風險的注意股  股票          漲跌    今日注意 ------------  ------  -------- 1414 東和     5.85%   [9] 1711 永光     5.05%   [13] 1727 中華化   9.93%   [10] 3035 智原     -3.57%  [13] 3189 景碩     -4.71%  [13] 3325 旭品     -0.3%   [13] 3527 聚積     -7.94%  [13] 3588 通嘉     -1.27%  [13] 3661 世芯-KY  1.15%   [13] 4919 新唐     3.16%   [13] 4961 天鈺     -3.32%  [13] 5309 系統電   0.92%   [13] 6409 旭隼     -2.55%  [11] 9958 世紀鋼   -1.21%  [9、10]    來源：處置王 https://bit.ly/3mEt81U   1. 化工股今天在外圍偷飆  2. 貨櫃三雄又跌到風險邊緣了...    -- ,跌
5136,2021-10-06,Re: [新聞] 水手進退兩難 陽明、長榮股價破底為哪樁,長榮陽明融資斷頭時間 個人估計在本周星期五早盤 長榮85附近 應該是不錯的短線買點  既然是短線 就是反彈10％～20％ 還是要跑  至於萬海 個人還是覺得股價偏貴 反彈幅度不會比長陽多  航運股，跌成這樣 不會想做空 倒是想跌深，搶短多  -- ,跌
5137,2021-10-06,[情報] 1006 上市櫃外資投信買超金額排行,外資  排行  股票名稱     百萬   收盤價   漲跌  1     2609陽明      541    92.5    -5.7 2     2603長榮      490    97.8    -5.2 3     1303南亞      391    90      +1.1 4     8924大田      313    155.5   +10 5     2912統一超    312    281.5   +2.5 6     2891中信金    265    22.7    +0.25 7     2356英業達    190    26.2    +0.45 8     2606裕民      167    65.6    -0.4 9     2412中華電    149    111     +0.5 10    1785光洋科    127    52.2    +0.9  資料來源：https://tinyurl.com/57bdwj9z   投信  排行  股票名稱     百萬   收盤價   漲跌  1     1301台塑      511    118     +3 2     2330台積電    382    571     -1 3     3443創意      234    480     -3.5 4     6781AES-KY    154    881     +53 5     3707漢磊      152    113.5   0 6     3533嘉澤      151    541     +14 7     5347世界      123    149     +3.5 8     4966譜瑞-KY   106    1555    -15 9     1308亞聚      95.2   46.5    -0.55 10    2409友達      88.9   17.5    -0.35  資料來源：https://tinyurl.com/2a4ur4ap  以上  謝謝  ,跌
5138,2021-10-07,[請益] 明天長榮陽明準備大爆噴！？,美股道瓊跌400開始狂拉 早上起床大概就收紅 外資連三天抄底長榮3萬張 陽明2.3萬張 長榮97.8 陽明92.5 將是近期相對低點 洋腸融資四天爆減三萬張以上 明天就是爆幹航運拉竿日 非常期待！？ 持有航運要撐下去啊 第四季快到了 加油啊水手 還沒死光吧！  ,跌
5139,2021-10-07,Re: [情報] 長榮航累積處分長榮航太達新臺幣3億元,長榮航要釋出長榮航太股票  是為了符合釋出20%股票才能讓長榮航太上市的規定  所以原本預計釋出8400萬股  依據長榮航在外流通股約50億股計算  一張長榮航有16股長榮航太認股權利  但奈米股東要想辦法自行找人拼湊至一張（62張長榮航才有認購一張長榮航太權利）  所以這次認購意願低 只有6761張釋股成功  長榮航持股從80%降至78.5%  剩下的7萬8千多張長榮航太可以由董事長洽特定人士認購  有人覺得長榮航太一股62元太貴，我不這麼覺得  長榮航太一直是長榮航最賺錢的部門  雖然長榮航太把發動機維修業務轉給新公司長異發動  但長榮航太還是持有49%股份  按照這幾年的獲利，長榮航太的價值至少每股80元  但現在董事長卻有7萬8千多張的62元長榮航太可以讓給特定人  加上長異發動維修這一連串操作  只能說長榮航真的很懂資本操作     -- ,跌
5140,2021-10-07,Re: [請益] 明天長榮陽明準備大爆噴！？,笑死 水手又在壯膽了  航運股就是拖累整個台股的毒瘤 台股會變這樣就說航運股跟水手害的 買航運股的人到底在想什麼？ 整天在那邊壯膽叫囂不尊重其他人 搞得股版烏煙瘴氣又血流成河  結果股價還不是咕嚕咕嚕 前幾天不是很大聲嗎哈哈 賠錢了吼？ 開心嗎^____^  希望水手們回頭是岸 不要在霸凌其他股民  尊重市場很難嗎？   -- ,跌
5141,2021-10-07,Re: [請益] 明天長榮陽明準備大爆噴！？,快看盤了，趕快來發文，救一個算一個  航運股跌到這邊開始出現融資斷頭回補潮  基本上融資持續減少的狀況下  你想抄底搶反彈我沒意見，但記得反彈搶到趕快跑  不要傻傻的抄到底，看到大漲了就開始覺得，航運股要復活了  辣艘船又要飆風再起了  最後又抱上抱下，賺錢變賠錢  如果大家認同航運股的漲跌取決於籌碼  那麼再看到總股東人數大舉減少、大戶增持、散戶減持前  請你以極短線思維來操作航運，不要想當波段操作  而我看了各大討論區，除了融資被迫斷頭以外，其實還是不少散戶繼續凹單  更可怕的是一堆空手的人想著要抄底  所以籌碼問題大概不會改善，航運股要反轉的機會因此就很低  急跌本就會反彈，但反彈的幅度以現在的狀況來說不會太大，先看五日線。  -- ,跌
5142,2021-10-07,[新聞] 市況生波折？法人：陽明應股價超過現增價,"原文標題： 市況生波折？法人：陽明應股價超過現增價再談買大樓                                       (請勿刪減原文標題)   原文連結： https://finance.ettoday.net/news/2095814?redirect=1                                       (請善用縮網址工具) 發布時間： 2021-10-07 08:55                                       (請以原文網頁/報紙之發布時間為準) 原文內容：  記者張佩芬／台北報導  長期研究貨櫃三雄的法人，對於三雄今年EPS估計在40-45元之間，  明年獲利可望再拉高，陽明(2609)、長榮(2603)股價卻跌破百元，  除了痛陳市場假消息頻傳，眾多股民受害，公司派卻沉默以對，  也主張陽明股價在未漲回增資價錢，不要談購買新大樓的事。  陽明7月中的現增價是182元，昨日收盤價是92,5元。  這家法人指出，股價會嚴重超跌，是被假消息所害，  像大陸媒體報導十一長假前運價了三成，實際跌的是大陸貨運代理業的價，  大陸貨代將運價加高成天價，就像持有電影票的黃牛，但在船舶即將開航，  十一長假將臨之際，低價出清持有的位子，但是電影院實際賣出的票價根本未受影響。  這家法人指出，目前貨櫃航運產業很多分析及報導的都不是真實的，  許多分析師所講的負面訊息都是空方刻意製造的，投資人常常會因恐慌害怕而做錯判斷，  現在只能靠投資人自己衡量自己的財力及忍受力，再做判斷了。  至於有人問疫情趨緩，需求會不會減少？這家法人指出，疫情好轉代表經濟會好，  經濟會好的話，需求只會更多；  美國庫存仍在20多年新低，補庫存至少要1.5-2.5年時間建置；  疫情造成Just in Time庫存管理崩解，未來廠商至少會多備1成庫存，  將會拉長未來補庫存時間。  另中美基建才要開始，尤其美國基礎建設破爛不堪，  基建需求會增加貨櫃及散裝航運的運輸需求。  從籌碼面來看，也有幾個轉好的現象，一是融資降低，借券大增，  那天要是股價大幅反彈，借券回補的壓力很大；  另投信及自營持股比重創新低，外資開始連續幾天開始出現回補股票。  關鍵字： 貨櫃三雄  心得/評論：                             ※必需填寫滿20字  長期研究貨櫃三雄的法人指出  目前貨櫃航運產業很多分析及報導的都不是真實的  許多分析師所講的負面訊息都是空方刻意製造的  -- ",跌
5143,2021-10-07,Re: [請益] 明天長榮陽明準備大爆噴！？,一切預告在前。 不要把不信邪 尾盤收漲停 準備發雞排 哈哈 這太好啦   引述《myidis77 (洋腸我驕傲)》之銘言：  ,跌
5144,2021-10-07,[新聞] 港口貨櫃堆積如山，全球正面臨比「大排,原文標題：港口貨櫃堆積如山，全球正面臨比「大排長榮」更嚴重的海運危機 原文連結：https://www.thenewslens.com/article/157220 發布時間：2021/10/06 原文內容：  德國最大的貨櫃航運公司赫伯羅特股份公司（Hapag-Lloyd）日前表示，航運業瓶頸問題 今（2021）年第三季度有所惡化。該公司首席執行官楊森（Rolf Habben Jansen），9月 30日在有關行業狀況的記者會上預測，「市場恢復並達到正常條件仍然可能需要幾年時間 。」  他說，8月的貨櫃使用比去（2020）年同期增加20％，瓶頸問題已經延續到9月，下半年可 能仍面臨運輸延遲、港口擁堵以及高額的航運費用等問題：「預計到2022年中國春節前， 不會恢復正常。」  港口停擺及擁堵 數月來，由於北美等市場購買力急劇提升，貨運輪船運能吃緊以及因疫情造成卸貨放緩等 原因，全球輪船運輸延時嚴重。   今年5、6月，中國因防疫關閉深圳鹽田港。在長達一個半月的時間裡，鹽田港處於半停擺 狀態，港口一度發生嚴重擁堵，直到6月24日才全面恢復整體操作。來自德國經濟界的消 息稱，鹽田港當時關閉對全球供應鏈和物流造成的影響甚至大於蘇伊士運河的堵塞事件。  8月，中國第二大港口寧波也因防疫一度停擺，不僅引發全球航運業震動，也令全球投資 者擔憂航運業噩夢重現，對本已脆弱的全球供應鏈和全球貿易造成更大的破壞。  在美國，主要貨櫃港口擁堵現象也十分嚴重。8月中旬，有37艘大型貨櫃船停泊在美國西 海岸的兩個主要貨櫃港口洛杉磯港和長灘港外。8月26日，兩個港口均創下最高擁堵紀錄 。  據德迅集團海運平台seaexplorer的統計數據，截至8月27日，全球有超過355艘船舶停泊 在港口外。    貨櫃滯留，流動速度減慢 全球有超過80％的貿易產品通過海洋運輸。新冠大流行在世界各地爆發後，首先控制住疫 情的中國率先恢復生產，鞏固了作為全球商品供應基地的世界工廠地位，並擴大出口。全 球製造業訂單大量回流中國，今年前8個月，中國進出口同比增長23.7％，對東協、歐盟 和美國等主要貿易夥伴進出口均增長。  然而，中美、中歐等航線貨運量加大卻遭遇因勞動力短缺及疫情防控，各大港口裝卸效率 大幅下降，貨櫃貨櫃周轉放慢的瓶頸。  此外，貨櫃貨櫃瓶頸還要歸因於貿易不平衡。紐約時報3月曾報導，「在疫情暴發初期將 數百萬口罩運往非洲和南美國家的貨櫃，現在仍空在那裡，無人將其收回，因為海運公司 已把它們的貨船，集中到將北美和歐洲與亞洲連接起來的最緊俏的航線上。」  該報還寫道：「澳大利亞和紐西蘭的港口堆滿了空貨櫃；印度加爾各答港的貨櫃稀缺…… 由於找不到貨櫃，泰國、越南和柬埔寨的大米出口商，正在放棄一部分向北美的大米出口 。」   界面新聞今年6月也報導，「相關數據顯示，在英國菲利克斯托港，貨櫃已經從港口蔓延 至周邊的郊區；美國加州有1萬到1.5萬個貨櫃被滯留；澳大利亞各港口的空貨櫃數量則超 過5萬個；紐西蘭港口也堆積了6000個貨櫃。國際上重要港口空箱的堆存量，是正常水準 的三倍。」  全球的貨櫃產能幾乎都聚集在中國，英國國際航運諮詢機構公司德魯里（Drewry）的數據 顯示，今年第一季度，中國前三大貨櫃製造商的產量，佔全球貨櫃總產量的82％。德魯里 公司的研究人員認為，「原則上，我們現在的貨櫃足夠多，全球貿易需求完全可以滿足。 問題出在貨櫃的位置不對，以及港口擁堵導致的貨櫃流動速度減慢這兩件事上。」  運費大漲 由於貨櫃在許多地方一箱難求，那裡的出口商往往不得不支付高昂的運費。德魯里評估的 「世界貨櫃指數」顯示，每40英呎貨櫃在2020年1月初的租用價格接近2000美元，而到今 年9月9日，這一價格已超過一萬美元，漲幅近五倍。  德國貨櫃航運巨頭赫伯羅特公司稱，為解決供不應求問題，該公司上個月再度訂購7.5萬 個20呎標準貨櫃，預計在第四季度交付。該公司首席執行官楊森預測，在中國的春節過後 ，海運瓶頸有可能出現好轉，因為有跡象顯示，目前強勁的需求，尤其是來自美國的需求 會有所降低。   心得/評論：  貨櫃在許多地方一箱難求，出口商往往得支付高昂的運費  至少得等到明年中國春節過後，才有可能好轉     -- ,跌
5145,2021-10-07,[標的] 長榮 悲傷空,------------------------------------------------------------------------- 1.發標的文未充實內文，多空理由不充實者，板規1-1-5或4-4處份 2.進退場機制若非長期投資，請輸入停損價，否則依板規1-1-6處份 3.請依格式輸入內容，未依格式者板規1-1-2砍文處份。  標題請使用以下格式：股號.市場碼+股名+分類 (市場碼：TW US HK CN JP KR...)                  ex [標的] 2330.TW 台積電 長期不停損多                  ex [標的] TSLA.US 特斯拉 馬斯克火星多  ---------------------按ctrl+y 可刪除以上內容。----------------------------  1. 標的： 2603  2. 分類：空  3. 分析/正文：感覺今天仁媽很有機會會出影片，上片隔天通常是血流成河  4. 進退場機制：現在隨便空，明天午休回補好簡單 國慶吃大餐   -- ,跌
5146,2021-10-07,[新聞] 華航貨運衝進全球前五大！避開航空業破,原文標題：  華航貨運衝進全球前五大！避開航空業破產潮、總座高星潢：活下來才有下一步  原文連結： https://www.bnext.com.tw/article/65414/china-airline-president-interview  發布時間： 2021.10.06  原文內容：  球COVID-19疫情在變種病毒肆虐下，航空產業仍在經歷翻天覆地的結構性調整，台灣航空 業指標公司—華航，因擁有全台最大貨機機隊，不但未如其他國際航空業者陷入營運困境 ，營收更在逆境中成長。而在這樣動盪的時局下走馬上任的華航總經理高星潢，首度接受 媒體的專訪，表達華航將力拚貨運優勢，在全球市場攻城略地的企圖心。  華航總經理高星潢 2020年全球疫情爆發，根據國際航空運輸協會（IATA）數據顯示，2020年國際客運量大減 75%，雖然今年有機會年增5成，但仍回不到過往水準。與此同時，全球有超過40家航空公 司破產，更多公司面臨裁員或營運問題，像是香港國泰航空結束了子公司港龍航空的營運 ；日本全亞洲航空面臨財務危機，子公司日本亞洲航空宣布破產。  高星潢說，疫情對整體經濟環境的影響，遠超過全球金融危機、911事件、SARS，航空產 業更落入了前所未見的低谷，全球航空業面臨了搶救生存大作戰，「先存活下來，才能有 下一步。」  力衝貨運量，營收逆勢成長 看似是航空產業最黑暗的一刻，台灣業者卻出現轉機，受惠高科技產品出口動能暢旺、「 貨物海轉空」轉單效應持續，台灣空運貨物需求爆發，又恰好碰上國外航空公司受到疫情 影響，貨運運能減少，供給端與需求端同步出現利多；擁有21架貨機、62架客機（腹艙可 載貨）的華航，成為最大受惠者。過去與長榮航勢均力敵的月營收數字，近期表現明顯出 色許多，不只8月營收以111.7億元創下去年2月以來新高，貨運營收更是突破百億元大關 ，創下歷史新高。  高星潢指出，會抓到這麼好的時機點，主要是為了迎向高效能省油航機的趨勢，2019年5 月宣布購入777F貨機，在2020年底開始交機引進的時機，就剛好接上全球航空貨運高峰的 最佳時刻，也成為目前華航的獲利主力。明後年還會有3架貨機陸續交機，加大營運助力 。  不只如此，華航去年3月開始也調派客機航班載貨，鎖定舊金山、洛杉磯、阿姆斯特丹、 法蘭克福等長程客機，都加開航班載貨，亞洲區域航線就透過客機腹艙搶占載貨商機，至 今每月都開出了逾千班純載貨的客機航班。像是美西線貨運需求暢旺，飛洛杉磯的航班還 一度高達每天6~7班之多，這也讓華航去年貨運承運高達155萬噸，年增12.8%，全球排名 從2019年的第8名一舉躋身到第5強。  高星潢不諱言指出，「過去1年華航打了辛苦的一仗。」尤其在去年客運收入大減將近8成 的情況下，貨運部門適時彌補客運遭逢的挑戰，才能讓華航挺過艱困的1年。他也直言， 明年在客運恐怕未能完全恢復，因為IATA估計，疫情還是左右客運市場復甦的重要關鍵， 如果稍有不慎出現惡化，今年國際客運量的年增率，最糟恐怕僅會增加約13%，因此貨運 還會繼續成為華航的營運主力。  面對高度的不確定性，高星潢表示，航空業面臨籌措營運資金、旅客信心不足、市場恢復 不均的三大壓力，所以在全球航網布局或機隊規畫上，相較疫情前一定將更加保守，不只 不具效益或需求較小的航線暫時停飛，連客機支援貨運的需求也變成了優先考量，像是華 航的美國安大略航線也是從今年6月恢復飛航。  反映防疫成本，機票恐變貴 在客運業務休養生息的期間，其實也是最好養精蓄銳的階段。高星潢說，華航提前啟動4 架享有「空中女王」美譽的波音747客機的汰除、還有波音738屆齡航機出售，今年第4季 ，又會引進空中巴士A321neo新世代節能省油的客機，一方面降低營運成本，一方面也能 提升後疫情時代華航的競爭力。  經歷一番市場劇變，未來航空業還是得與疫情共存，「防疫」將會是未來航空業的新常態 。高星潢認為，像是在特定場站，旅客排隊登機已經不需要再查驗登機證和護照，只要透 過人臉辨識系統就能完成登機，「數位健康平台」的發展態勢也成為全球關注焦點。因此 ，防疫和服務的優化，將疊加航空公司的營運成本，也會間接反映在機票票價上。  也就是說，疫情不只讓航空業本身的營運結構出現轉變，旅客也將面臨高票價、高旅遊成 本的時代。但直到疫情和緩、客運量回到過去水準，以及景氣復甦暫告段落、廠商回補庫 存需求降低，航空市場又會出現怎麼樣的消長和改變？身為指標性業者的華航，還是持續 上緊發條隨機應變。    心得/評論：  大家不要怕  近期波羅的海乾散貨運價指數持續攀升，岬型船運價指數更突破萬點  趕緊買好船票，一路好山好水好風景  -- ,跌
5147,2021-10-07,[請益] 100以下的長榮是不是老天給的禮物？,今天航運大家都醒了  大師兄們紛紛歸位  那些年被航酸給的屈辱全部奉還  不鳴則已 一鳴驚人  開船囉！  -- ,跌
